"ar.drop.slope","ar.drop.offset","ar1.noise.var","ar1.param","ar2.noise.var","ar2.param1","ar2.param2","ts.skewness","ts.kurtosis","ts.mean.min.median","ts.entropy1","ts.entropy2","ts.jump.max.abs.diff","ts.jump.max.abs.diff.std","ts.jump.max.abs.diff.std.len","ts.jump.max.abs.diff.std.localmean","ts.jump.max.abs.diff.std.localsum","ts.xcorr","fft.coarse.10","fft.coarse.15","fft.coarse.20","fft.coarse.25","fft.H0r.25","fft.H0r","mcorr.max","mcorr.max.grad","mcorr.max.max","mcorr.reg.2nd.max","mcorr.reg.max","mcorr.reg.mean","ts.oup.sigma","ts.oup.lambda","cluster.num","cluster.mean.min.median","cluster.max","cluster.var","cluster.skew","cluster.kurt","cluster.max1","cluster.max2","cluster.max3","negpos.entropy","negpos.abs.entropy","negpos.mean.ratio","negpos.stdmean.ratio","negpos.ratio","negpos.ratio.thresh","zxfunc.99prctl","zxfunc.95prctl","z2func.99prctl","z2func.95prctl","max.slice.prcnt","thr.max.slice.prcnt","every.2nd.single.var","every.2nd.pair.var","thr.every.2nd.single.var","thr.every.2nd.pair.var","wm.ts.coef","gm.ts.coef","csf.ts.coef","prcnt.on.csf","prcnt.on.gm","prcnt.on.wm","thr.prcnt.on.csf","thr.prcnt.on.gm","thr.prcnt.on.wm","thr.both.prcnt.on.csf","thr.both.prcnt.on.gm","thr.both.prcnt.on.wm","smoothness","smoothness.mm","std.then.tfce.max","tfce.max","thr.then.tfce","percent.on.edge.bin1","percent.on.edge.norm1","percent.of.edge1","percent.on.edge.bin2","percent.on.edge.norm2","percent.of.edge2","percent.on.edge.bin3","percent.on.edge.norm3","percent.of.edge3","percent.on.edge.bin4","percent.on.edge.norm4","percent.of.edge4","percent.on.edge.bin5","percent.on.edge.norm5","percent.of.edge5","percent.on.mask01.bin","percent.on.mask01.norm","percent.of.mask01","cc01a","cc01b","cc01c","percent.on.mask02.bin","percent.on.mask02.norm","percent.of.mask02","cc02a","cc02b","cc02c","percent.on.mask03.bin","percent.on.mask03.norm","percent.of.mask03","cc03a","cc03b","cc03c","percent.on.mask11.bin","percent.on.mask11.norm","percent.of.mask11","cc11a","cc11b","cc11c","percent.on.mask12.bin","percent.on.mask12.norm","percent.of.mask12","cc12a","cc12b","cc12c","percent.on.mask13.bin","percent.on.mask13.norm","percent.of.mask13","cc13a","cc13b","cc13c","percent.on.mask21.bin","percent.on.mask21.norm","percent.of.mask21","cc21a","cc21b","cc21c","percent.on.mask22.bin","percent.on.mask22.norm","percent.of.mask22","cc22a","cc22b","cc22c","percent.on.mask23.bin","percent.on.mask23.norm","percent.of.mask23","cc23a","cc23b","cc23c","percent.on.mask31.bin","percent.on.mask31.norm","percent.of.mask31","cc31a","cc31b","cc31c","percent.on.mask32.bin","percent.on.mask32.norm","percent.of.mask32","cc32a","cc32b","cc32c","percent.on.mask33.bin","percent.on.mask33.norm","percent.of.mask33","cc33a","cc33b","cc33c","stripe.patt","tlen","class.labs"
-0.0079367,0.31822,0.32818,-0.81916,0.28837,-0.53384,-0.34831,0.6782,3.9865,0.055235,2.8325,6.0878e-05,3.197,5.3171,0.35975,7.8734,0.019488,0.81959,3.3455e+16,3.3455e+16,3.3455e+16,3.3455e+16,NA,NA,0.26602,0.20245,0.26602,0.22469,0.29264,0.12534,NA,NA,377,24.034,4295,50900,18.02,339.48,34360,5304,3480,0.91684,0.94327,0.12093,0.080478,0.096857,0.46112,1682.3,923.69,0.018546,0.0025528,0.022837,0.028152,0.00060903,0.0004395,0.00093902,0.002917,0.083186,1.4548,1.1322,0.13421,0.45275,0.39306,0.19377,0.50769,0.26964,0.19633,0.50939,0.26455,6.4525,3.1445,16798,29697,26918,0.15454,0.16312,0.086546,0.27572,0.28489,0.081287,0.36818,0.37586,0.076229,0.42425,0.42904,0.069385,0.46079,0.46291,0.063479,0.014024,0.014673,0.081777,0.032768,0.039091,0.02364,0.031758,0.034736,0.087847,0.049016,0.060184,0.066779,0.05301,0.059607,0.086938,0.061249,0.077177,0.11121,0.010542,0.011305,0.15405,0.044074,0.053026,0.031829,0.023376,0.026529,0.156,0.061896,0.075267,0.08172,0.038583,0.045322,0.1498,0.075342,0.093438,0.13214,0.0029573,0.0028955,0.031032,0.0054638,0.002648,-0.0049145,0.0068173,0.0068124,0.035252,0.0094637,0.0063762,-0.00023376,0.011143,0.011289,0.034967,0.011677,0.0084473,0.0051686,0.00052463,0.00047215,0.067659,0.0063864,0.022176,-0.011586,0.0018137,0.0016458,0.075403,0.011048,0.030632,-0.016492,0.0036932,0.0033891,0.075137,0.014904,0.038694,-0.019496,0.8107,410,"1"
-0.00051983,0.156,0.1559,-0.91854,0.15465,-0.83602,-0.089841,-1.362,6.1178,-0.15472,2.707,0.0020324,2.2096,5.616,0.15408,7.8553,0.019444,0.92246,2.9308e+16,2.9308e+16,2.9308e+16,2.9308e+16,NA,NA,0.15956,0.26124,0.26124,0.30921,0.3531,0.19567,NA,NA,351,32.322,5473,90900,16.923,302.38,43784,10008,4272,0.91709,0.94124,0.048909,0.03375,0.025524,0.21063,1331.7,706.14,0.014009,0.0020362,0.024107,0.02634,0.00010848,0.012693,0.00046122,0.025224,0.51749,2.0752,1.7678,0.1231,0.46125,0.39556,0.15713,0.52179,0.29064,0.15095,0.53764,0.28212,5.4427,3.1645,28313,57215,55666,0.13045,0.12261,0.083222,0.23825,0.22256,0.080018,0.31142,0.28946,0.073453,0.35366,0.32722,0.06589,0.37939,0.34934,0.059539,0.015174,0.017576,0.1008,0.038593,0.044471,0.060906,0.031961,0.036455,0.10071,0.05279,0.061888,0.074459,0.052397,0.05953,0.097892,0.064521,0.077279,0.090154,0.0065765,0.0063376,0.10948,0.027309,0.039949,-0.0092996,0.014066,0.013548,0.10693,0.036759,0.052887,-0.012727,0.022135,0.021289,0.097898,0.042044,0.061898,-0.016043,0.0082233,0.01091,0.0983,0.027496,0.022219,0.090428,0.016763,0.021904,0.098742,0.03732,0.030522,0.11632,0.027653,0.035806,0.098854,0.046806,0.038754,0.1397,0.00037445,0.0003288,0.055013,0.004259,0.015203,-0.0092928,0.0014625,0.0013975,0.069262,0.0088967,0.02401,-0.0056149,0.0038565,0.0040604,0.089379,0.016823,0.03695,0.010241,0.90225,410,"1"
-0.025932,1.0132,0.99674,-0.028765,0.96768,-0.023854,-0.17072,-0.65271,12.411,0.020569,2.7011,0.0054768,12.105,8.6877,1.9321,15.096,0.037366,0.028848,4.8635e+16,4.8635e+16,4.8635e+16,4.8635e+16,NA,NA,0.34284,0.36798,0.36798,0.23089,0.42099,0.16177,NA,NA,288,61.622,14609,740680,16.826,284.73,116870,3296,2352,0.91092,0.93299,0.094907,0.070398,0.0327,0.3352,1668.2,842.72,0.025989,0.0026723,0.04367,0.037571,0.0027145,0.0010629,0.00020307,0.0038,0.47939,1.8294,1.5811,0.15081,0.44042,0.38199,0.21262,0.45274,0.29398,0.23091,0.43513,0.28469,6.4716,3.0559,21852,60653,58847,0.1678,0.18646,0.14013,0.30969,0.33822,0.13616,0.40748,0.43289,0.12582,0.46766,0.48793,0.11406,0.50205,0.51875,0.10314,0.011322,0.012847,0.098459,0.030534,0.037955,0.036125,0.023514,0.026069,0.096998,0.040989,0.053157,0.039238,0.037202,0.0407,0.090985,0.047601,0.064138,0.041573,0.0085445,0.010585,0.1862,0.042604,0.056341,0.055894,0.01771,0.021276,0.17624,0.055375,0.072373,0.062738,0.027588,0.032715,0.15973,0.062873,0.083164,0.070318,0.0020696,0.0017076,0.032387,0.0025105,-0.0004343,-0.019018,0.004047,0.0033996,0.031208,0.0029086,0.00098076,-0.023639,0.0067102,0.0056916,0.031402,0.0037418,0.0020681,-0.028128,0.00070771,0.00055522,0.13611,0.011419,0.017399,-0.016323,0.0019796,0.0015647,0.12273,0.015123,0.025317,-0.022404,0.0033792,0.0026858,0.10252,0.016295,0.032351,-0.026781,0.99174,410,"0"
-0.047925,1.0682,0.99539,-0.046638,0.96492,-0.038478,-0.17497,-0.024464,2.805,0.042541,2.88,9.8041e-05,2.9062,2.1073,1.8926,2.4597,0.0060883,0.046865,4.6128e+16,4.6128e+16,4.6128e+16,4.6128e+16,NA,NA,0.11824,0.1698,0.1698,0.27679,0.3452,0.17935,NA,NA,304,36.257,3575,67421,11.267,138.31,28600,19320,10968,0.91367,0.93844,0.075903,0.056007,0.033981,0.34998,1286,707.15,0.013433,0.0019067,0.033625,0.0368,0.0050102,0.045635,0.0024461,0.076208,0.6143,0.34522,1.0476,0.14054,0.44396,0.38341,0.21341,0.47271,0.25949,0.21451,0.46366,0.24018,6.0199,3.0672,25920,57260,56108,0.11276,0.11061,0.066333,0.2168,0.20874,0.067143,0.29909,0.28591,0.06505,0.36049,0.34246,0.061931,0.40712,0.38471,0.058916,0.016181,0.026562,0.099123,0.040039,0.061614,0.1951,0.036052,0.055162,0.10476,0.058586,0.08454,0.22327,0.059977,0.085879,0.10333,0.072941,0.099917,0.23016,0.014367,0.025144,0.22054,0.06351,0.097088,0.21381,0.03086,0.050855,0.21633,0.086133,0.1239,0.24919,0.049225,0.076256,0.20076,0.10113,0.13856,0.26107,0.0012218,0.00092571,0.013468,-0.0012466,-0.0026382,-0.019806,0.0030158,0.0023914,0.016381,-0.00027441,-0.0021812,-0.025261,0.0054237,0.0046331,0.017879,0.00056254,-0.0016426,-0.022738,0.00059254,0.00049177,0.080274,0.0076615,0.017003,-0.011249,0.0022897,0.002005,0.099994,0.01511,0.027575,-0.014751,0.0058176,0.0053808,0.12433,0.026476,0.04067,-0.013132,0.87888,410,"0"
-0.012365,0.76409,0.75817,-0.48988,0.74012,-0.41429,-0.15429,-0.54925,3.341,-0.13203,2.8022,4.718e-05,4.8798,4.8455,1.0093,7.0574,0.017469,0.49197,4.5876e+16,4.5876e+16,4.5876e+16,4.5876e+16,NA,NA,0.24171,0.21425,0.24171,0.24056,0.28305,0.15148,NA,NA,363,33.066,2843,49204,10.627,122.8,22744,20640,10552,0.91569,0.93889,0.12523,0.090209,0.056151,0.4986,1828,1063.8,0.015272,0.0019602,0.036375,0.0456,0.016718,0.032895,0.032063,0.05725,0.58743,1.8485,1.5396,0.13051,0.4385,0.41017,0.16544,0.45681,0.34952,0.17867,0.44789,0.34247,7.8736,3.2813,31615,70969,69092,0.13676,0.14454,0.090528,0.2569,0.25958,0.089527,0.33922,0.33682,0.083019,0.39893,0.3931,0.07712,0.44622,0.43779,0.07266,0.011519,0.012959,0.079398,0.027738,0.034857,0.036293,0.023826,0.02626,0.077902,0.037042,0.048964,0.039954,0.037736,0.041066,0.073153,0.043096,0.05989,0.042339,0.0065937,0.0073774,0.11389,0.027914,0.040876,0.02655,0.014786,0.016584,0.11663,0.039772,0.057178,0.03805,0.024772,0.027666,0.11368,0.049125,0.070279,0.045518,0.0041943,0.0049936,0.052024,0.011133,0.0079951,0.031814,0.007332,0.0082918,0.044814,0.01174,0.0083369,0.027029,0.0103,0.01124,0.038204,0.010927,0.0079947,0.022011,0.00073078,0.00058831,0.1114,0.010541,0.018299,-0.015462,0.0018144,0.0014738,0.08916,0.012035,0.024935,-0.020182,0.0029773,0.0024266,0.071597,0.012221,0.030593,-0.024588,0.82588,410,"0"
-0.00099104,0.17617,0.17707,-0.90692,0.17274,-1.0487,0.15628,-0.15779,2.7315,-0.072211,2.8739,5.0855e-05,2.4015,5.6142,0.18209,7.6554,0.018949,0.90857,3.1991e+16,3.1991e+16,3.1991e+16,3.1991e+16,NA,NA,0.24142,0.19455,0.24142,0.40232,0.49604,0.21871,NA,NA,308,49.562,9066,281410,16.122,272,72528,14568,9936,0.91464,0.93905,0.13041,0.090022,0.094747,0.45599,2515.4,1313.2,0.017084,0.0023207,0.029306,0.027153,0.0038389,0.018459,0.0041276,0.029801,0.28472,0.77414,0.61456,0.12871,0.46302,0.39101,0.16632,0.52082,0.29312,0.16509,0.52019,0.29504,8.7846,3.128,20770,46650,44015,0.15139,0.15711,0.1162,0.28398,0.2912,0.11475,0.38372,0.38993,0.10889,0.45658,0.46127,0.10234,0.51147,0.51561,0.096572,0.0088769,0.008186,0.070948,0.020886,0.025388,-0.025749,0.018993,0.017725,0.072006,0.029219,0.038621,-0.030111,0.030885,0.029301,0.069423,0.035065,0.050033,-0.028782,0.0049383,0.0045085,0.098906,0.021026,0.032494,-0.022016,0.011254,0.010485,0.10293,0.030645,0.045971,-0.023903,0.01957,0.018758,0.10414,0.039611,0.058557,-0.018764,0.0031024,0.002949,0.044619,0.0070723,0.001713,-0.0090797,0.0057419,0.0054864,0.040693,0.0078802,0.0024508,-0.010692,0.0084882,0.0080831,0.036507,0.0076459,0.0025757,-0.013501,0.00083617,0.00072851,0.1478,0.013347,0.021085,-0.01418,0.0021172,0.0018919,0.12063,0.015735,0.030051,-0.016124,0.0034018,0.0031194,0.094856,0.015744,0.038089,-0.015035,0.82891,410,"1"
-0.0018091,0.1264,0.12376,-0.93591,0.12357,-0.9732,0.039841,-0.34545,2.7516,-0.038201,2.8,3.1969e-05,1.2819,3.7369,0.11711,4.7553,0.01177,0.94099,2.8492e+16,2.8492e+16,2.8492e+16,2.8492e+16,NA,NA,0.31678,0.14189,0.31678,0.385,0.53396,0.2093,NA,NA,281,41.527,4522,90703,12.559,178.18,36176,13768,8896,0.9133,0.93812,0.11735,0.088585,0.047868,0.44622,2257.1,1030.5,0.020665,0.0027291,0.044598,0.026912,0.006791,0.02213,0.015144,0.034674,0.62502,0.29691,0.072156,0.13331,0.4609,0.38655,0.17025,0.53098,0.27453,0.1885,0.51141,0.27477,9.3213,3.0924,73335,174080,173150,0.14044,0.16319,0.08488,0.2717,0.31683,0.086448,0.3672,0.41565,0.08205,0.42315,0.47071,0.074687,0.46063,0.50668,0.068485,0.0092232,0.0083908,0.058046,0.019537,0.024961,-0.017866,0.022709,0.021158,0.067793,0.033168,0.041071,-0.019535,0.039588,0.036935,0.070069,0.043875,0.054549,-0.024279,0.0056048,0.0051649,0.088393,0.02185,0.033013,-0.011723,0.013038,0.0123,0.093901,0.032606,0.046895,-0.012208,0.02264,0.021366,0.094865,0.042049,0.058659,-0.015347,0.0020709,0.0016621,0.023453,0.0021337,-0.00079827,-0.018582,0.0051912,0.0043006,0.02897,0.0055109,0.001527,-0.023082,0.0092466,0.0076953,0.031316,0.008302,0.0035269,-0.028793,0.0015475,0.0015639,0.21538,0.023634,0.027395,0.00098239,0.0047292,0.0047668,0.21219,0.034971,0.040973,0.0010356,0.0084397,0.0085246,0.18531,0.040852,0.05161,0.0016516,0.77957,410,"1"
-0.021697,0.63073,0.66393,-0.57831,0.54997,-0.33872,-0.4143,-1.8357,8.6728,-0.13705,2.6442,0.0047207,5.5977,6.0979,0.83857,9.2577,0.022915,0.57911,4.2094e+16,4.2094e+16,4.2094e+16,4.2094e+16,NA,NA,0.28708,0.43319,0.43319,0.32008,0.33357,0.19505,NA,NA,396,23.083,1911,24559,10.695,121.78,15288,15256,11608,0.91666,0.94432,0.051833,0.033684,0.043087,0.37029,1632.6,937.89,0.01554,0.0021504,0.031967,0.038266,2.2399e-05,0.01239,0.0064913,0.014382,0.97131,0.41299,0.95774,0.12257,0.44479,0.41217,0.15389,0.47943,0.3339,0.15609,0.47973,0.32917,6.9143,3.2974,8462.7,14962,10802,0.15395,0.15797,0.08632,0.27948,0.28468,0.082499,0.35709,0.36202,0.074026,0.41496,0.41752,0.067949,0.45507,0.45514,0.062768,0.0074883,0.0073036,0.043722,0.013753,0.025505,-0.010889,0.017959,0.017768,0.049739,0.022942,0.039816,-0.0066934,0.031091,0.030942,0.051052,0.030171,0.051388,-0.0038114,0.0051254,0.0049596,0.074991,0.018792,0.03654,-0.01198,0.012508,0.012199,0.083572,0.029817,0.051787,-0.012934,0.021355,0.021059,0.083011,0.037663,0.062861,-0.0090681,0.0021915,0.002184,0.023025,0.0025181,0.00062708,-0.00077695,0.0048225,0.0049735,0.024968,0.00436,0.0024941,0.010051,0.0082886,0.0085272,0.026042,0.0061269,0.003886,0.011687,0.00017139,0.00016005,0.022131,0.00074033,0.01238,-0.0060809,0.00077332,0.00073251,0.032189,0.0029874,0.019645,-0.0074288,0.0018635,0.0017613,0.037959,0.0055043,0.028437,-0.011099,0.83243,410,"1"
-0.015131,0.44182,0.43237,-0.75271,0.42314,-0.64269,-0.14617,0.30349,2.979,0.02956,2.8741,4.2424e-05,4.4121,6.3495,0.48054,9.1857,0.022737,0.75762,3.6597e+16,3.6597e+16,3.6597e+16,3.6597e+16,NA,NA,0.23501,0.20874,0.23501,0.26122,0.26599,0.17839,NA,NA,413,27.76,2649,28754,11.647,160.19,21192,13360,7288,0.91561,0.94324,0.053483,0.035108,0.041585,0.22549,1255.7,776.4,0.017954,0.0024304,0.021509,0.022748,0.0016222,0.011257,0.0026731,0.015743,0.59773,1.971,1.4386,0.12722,0.45201,0.40045,0.17001,0.50125,0.29646,0.1705,0.50675,0.29093,5.2875,3.2036,14272,28221,25017,0.14227,0.14178,0.096435,0.26569,0.26384,0.09481,0.3429,0.33706,0.085932,0.3911,0.38155,0.077418,0.42207,0.41002,0.070377,0.013992,0.015262,0.098763,0.036014,0.040576,0.047131,0.028648,0.030948,0.095916,0.047541,0.056653,0.056456,0.046972,0.050319,0.093242,0.05806,0.070872,0.063087,0.0075781,0.0080544,0.13404,0.033322,0.045797,0.024277,0.015956,0.016887,0.12888,0.044066,0.060506,0.030552,0.026259,0.027681,0.1234,0.05331,0.073097,0.035488,0.0057478,0.0064911,0.073003,0.01786,0.010603,0.041641,0.01119,0.012491,0.070036,0.022768,0.01462,0.050123,0.018249,0.02017,0.069315,0.028109,0.018513,0.056937,0.00066661,0.00071612,0.10406,0.0095398,0.022038,0.009429,0.0017907,0.0019051,0.090107,0.01198,0.030445,0.01144,0.0034903,0.003706,0.085947,0.015277,0.039572,0.015052,0.91861,410,"1"
-0.0044697,0.6678,0.66533,-0.5771,0.65835,-0.518,-0.10241,1.5695,7.7013,0.10132,2.6861,0.003488,6.6184,7.1883,0.84359,10.601,0.02624,0.57714,4.4797e+16,4.4797e+16,4.4797e+16,4.4797e+16,NA,NA,0.33905,0.37638,0.37638,0.29628,0.44383,0.16583,NA,NA,337,47.763,12969,498890,18.21,333.39,103750,3728,1504,0.91458,0.94075,0.15907,0.10694,0.11183,0.55094,3220,1485,0.015917,0.0024825,0.041105,0.046744,0.002597,0.011213,0.0093847,0.0080809,1.3831,0.69667,0.25375,0.11996,0.44122,0.42085,0.14148,0.46509,0.37275,0.14149,0.46685,0.37124,10.708,3.3668,12190,26654,20890,0.12655,0.13072,0.10119,0.24532,0.2529,0.10326,0.34307,0.35404,0.10141,0.41921,0.43092,0.097888,0.47354,0.48554,0.09314,0.0089338,0.009115,0.074382,0.021525,0.028955,0.0083108,0.017942,0.018139,0.07086,0.027454,0.039619,0.0059584,0.028593,0.028712,0.066952,0.031906,0.048454,0.0027981,0.0059271,0.0060855,0.12366,0.027009,0.039149,0.0087676,0.011268,0.011373,0.10736,0.031342,0.048399,0.0039612,0.017526,0.017576,0.097151,0.035084,0.056378,0.0014973,0.0026391,0.0026989,0.03954,0.0050838,0.0024209,0.0051189,0.0056163,0.0057937,0.041465,0.0076617,0.0043539,0.0096077,0.00925,0.0095001,0.041444,0.009585,0.0056075,0.010268,0.00036751,0.00033052,0.067671,0.0046467,0.014949,-0.009751,0.001177,0.0010792,0.069862,0.0073309,0.022306,-0.012273,0.0023255,0.0021175,0.067551,0.0094436,0.029222,-0.017397,0.81954,410,"0"
-0.025181,0.81794,0.80017,-0.44483,0.78889,-0.39201,-0.11873,0.15589,3.8671,0.025116,2.8407,0.00025051,3.7824,3.5884,1.1056,4.5663,0.011303,0.44527,4.4906e+16,4.4906e+16,4.4906e+16,4.4906e+16,NA,NA,0.27415,0.15887,0.27415,0.42071,0.42911,0.22248,NA,NA,349,27.553,3447,59135,12.955,171.88,27576,23720,2336,0.91615,0.94344,0.10139,0.066964,0.08338,0.3993,1970.5,1096.5,0.012248,0.0018771,0.032318,0.046789,0.0045131,0.022302,0.013459,0.05381,1.2817,1.0339,0.16542,0.12285,0.43917,0.42084,0.15656,0.4541,0.36965,0.15538,0.45092,0.37404,10.127,3.3667,16579,29343,25309,0.12785,0.13156,0.071657,0.26164,0.26551,0.077201,0.36502,0.36683,0.075638,0.43692,0.43816,0.071516,0.4986,0.49934,0.068745,0.0085,0.0083883,0.049608,0.016695,0.026455,-0.0053651,0.01755,0.017253,0.048586,0.022163,0.037245,-0.009305,0.028251,0.027926,0.046371,0.026135,0.046876,-0.0078473,0.0071047,0.0071666,0.10391,0.028036,0.04073,0.0032091,0.013814,0.013984,0.092264,0.033672,0.051447,0.0059202,0.021426,0.021867,0.083256,0.03781,0.060994,0.012142,0.0012001,0.0010561,0.012603,-0.0013,-0.0026642,-0.018771,0.002705,0.0023857,0.013999,-0.0010637,-0.0026705,-0.025557,0.0045656,0.0040835,0.014339,-0.0011216,-0.0029308,-0.02847,0.00019525,0.00016561,0.025201,0.0011216,0.016924,-0.015803,0.0010307,0.00088283,0.042886,0.0049824,0.024997,-0.021423,0.0022947,0.0020071,0.046722,0.0077198,0.03325,-0.024733,0.77098,410,"0"
-0.003208,0.1748,0.17278,-0.90928,0.16975,-1.0297,0.13247,0.28079,2.7776,0.097667,2.8524,5.2161e-05,1.9351,4.627,0.17407,6.1236,0.015157,0.91246,3.2312e+16,3.2312e+16,3.2312e+16,3.2312e+16,NA,NA,0.21182,0.17284,0.21182,0.30997,0.36483,0.15526,NA,NA,209,77.445,10070,522040,12.905,176.57,80560,17592,15128,0.91356,0.93479,0.18559,0.13754,0.10435,0.57574,2892.4,1374.2,0.020183,0.0030139,0.031929,0.022111,0.00062786,0.0012866,0.00034303,0.0012518,0.24905,0.6816,0.32188,0.13148,0.47367,0.37711,0.16629,0.53706,0.27562,0.16632,0.54447,0.26942,9.4862,3.0169,34654,87278,85822,0.15358,0.15869,0.11538,0.28714,0.29829,0.11357,0.38286,0.39125,0.10634,0.44759,0.45092,0.0982,0.48912,0.48893,0.090395,0.0094172,0.0085779,0.073671,0.022485,0.027688,-0.022816,0.021632,0.019874,0.080274,0.034695,0.042583,-0.029707,0.037805,0.034937,0.083176,0.046086,0.055876,-0.035573,0.006406,0.0060033,0.12558,0.028759,0.038638,-0.013225,0.01432,0.013548,0.1282,0.040829,0.052727,-0.015824,0.024054,0.022668,0.12528,0.050579,0.063553,-0.021259,0.0023175,0.0020174,0.032624,0.0034863,9.343e-05,-0.016073,0.0053133,0.0046582,0.036858,0.0065212,0.002781,-0.02218,0.0097807,0.0088453,0.041175,0.010484,0.00629,-0.022451,0.00069367,0.00055729,0.12001,0.010556,0.019405,-0.015967,0.0021904,0.0018655,0.12216,0.016224,0.028177,-0.017784,0.004312,0.0037613,0.11769,0.021004,0.03677,-0.020411,0.79358,410,"1"
-0.003904,0.36251,0.36312,-0.79749,0.35462,-0.6755,-0.15297,0.77299,3.2418,0.23801,2.7782,1.1674e-05,4.6728,7.4419,0.3924,11.423,0.028275,0.80219,3.6422e+16,3.6422e+16,3.6422e+16,3.6422e+16,NA,NA,0.2695,0.2952,0.2952,0.20852,0.29276,0.17493,NA,NA,397,27.048,4816,61207,18.303,352.64,38528,5424,3448,0.91606,0.94336,0.070851,0.046301,0.056103,0.28425,1578.9,853.34,0.014564,0.0021341,0.025888,0.02941,0.0084801,0.024691,0.013556,0.054734,0.52153,1.5755,0.87498,0.12907,0.44806,0.40268,0.17809,0.48599,0.30278,0.18329,0.48574,0.29746,5.8861,3.2215,8532.1,16120,11964,0.13994,0.14106,0.089285,0.26946,0.27391,0.090508,0.37906,0.38856,0.089417,0.45274,0.46311,0.084358,0.4966,0.50515,0.077944,0.0061103,0.0057446,0.040596,0.0104,0.020439,-0.023868,0.014708,0.014058,0.046352,0.017931,0.034276,-0.024844,0.026316,0.025398,0.049172,0.024982,0.046362,-0.025619,0.0042066,0.0039976,0.070036,0.015484,0.030484,-0.016503,0.0099397,0.0095737,0.075572,0.02374,0.044467,-0.016835,0.01702,0.01662,0.075287,0.030084,0.055975,-0.013757,0.0014879,0.0013878,0.017788,-0.00020475,-0.0028362,-0.012659,0.0035145,0.0033823,0.020705,0.0010782,-0.0012777,-0.010388,0.0065637,0.0063215,0.023467,0.0029566,1.7255e-05,-0.013302,0.00041584,0.0003592,0.061101,0.0049662,0.019675,-0.015894,0.0013032,0.0011476,0.061725,0.007578,0.027142,-0.020647,0.0029088,0.0026166,0.067423,0.011619,0.035746,-0.025451,0.87721,410,"1"
-0.0043731,0.21717,0.21418,-0.88617,0.2131,-0.94907,0.07098,-0.034474,4.5194,0.011715,2.82,0.00062942,2.0887,4.3871,0.22558,6.0907,0.015076,0.88685,3.3963e+16,3.3963e+16,3.3963e+16,3.3963e+16,NA,NA,0.23847,0.15812,0.23847,0.22015,0.28273,0.13022,NA,NA,206,79.714,6058,255660,9.6234,104.15,48464,26000,17888,0.91253,0.93358,0.2204,0.16594,0.12347,0.64362,3237,1461,0.024072,0.0029844,0.043505,0.033772,0.0085882,0.00090202,0.013027,0.004912,0.70908,2.196,1.281,0.14112,0.47918,0.36179,0.18928,0.55304,0.23675,0.19988,0.56238,0.21725,11.001,2.8943,27520,72219,70572,0.13391,0.12881,0.10261,0.28003,0.27953,0.11296,0.40134,0.41434,0.1137,0.47648,0.48948,0.10663,0.52278,0.53288,0.098543,0.0060221,0.00475,0.048052,0.011118,0.018115,-0.042925,0.015498,0.012509,0.058659,0.02144,0.031183,-0.058026,0.029348,0.024482,0.065858,0.032476,0.044374,-0.06638,0.0048443,0.0038632,0.096863,0.020493,0.030383,-0.036552,0.011499,0.0094189,0.10499,0.031467,0.043297,-0.045871,0.019822,0.016741,0.1053,0.040223,0.05406,-0.050118,0.0010186,0.00077889,0.014625,-0.0023439,-0.0039439,-0.019634,0.0030675,0.0024098,0.021704,-0.00015862,-0.002345,-0.029229,0.0067155,0.0055277,0.028835,0.0035928,0.00078177,-0.033715,0.00015917,0.00010788,0.028088,0.00063879,0.011859,-0.016524,0.00098008,0.00071235,0.055752,0.0053824,0.02043,-0.024457,0.0029579,0.0023207,0.08234,0.013052,0.030794,-0.029339,0.73896,410,"1"
